Nom,ID,X,Y,Z
COSMOS 2251 DEB,34815,3459.1340428673398,5497.627533166763,-2571.420469101336
COSMOS 2251 DEB,34816,998.5841194798201,2307.1874249009697,-6729.059614935363
COSMOS 2251 DEB,34818,1893.039238525216,822.8845627704516,6837.287688981691
COSMOS 2251 DEB,34819,-600.3108356067106,-2000.7188415931685,6727.582482751831
COSMOS 2251 DEB,34823,1892.6375635226063,-6740.12298084185,-43.046816471093514
COSMOS 2251 DEB,34845,-4557.873124268634,3305.8262863872883,-4343.6030458996265
COSMOS 2251 DEB,34846,-161.98163206904553,-7096.399837774946,-276.3911949411065
COSMOS 2251 DEB,34852,1154.8115326574355,-6943.398599606645,1182.6501666313643
COSMOS 2251 DEB,34854,-4304.758586227996,3910.3289373670796,-3957.436015179871
COSMOS 2251 DEB,34856,4237.24187590831,5334.7721814230135,-1207.1552884958046
COSMOS 2251 DEB,34857,2452.566310959816,-6393.372208803532,-1585.0761737018354
COSMOS 2251 DEB,34861,-6457.780858161725,-1780.5110016040633,1413.260949381687
COSMOS 2251 DEB,34874,-63.41058340273823,7021.048710034506,1228.6274393555368
COSMOS 2251 DEB,34875,6859.169700083503,-1489.5073815178905,-1084.3050023998178
COSMOS 2251 DEB,34878,3041.611543282973,-3421.177133676172,-6317.38588176624
COSMOS 2251 DEB,34879,-6091.389093685225,-1030.9082992593392,-4865.6650043489335
COSMOS 2251 DEB,34882,-4621.457933940237,-2882.5610805151828,-4419.30494124348
COSMOS 2251 DEB,34883,2442.5794845030873,1394.6534938867167,-6511.053893418625
COSMOS 2251 DEB,34884,2370.628752048249,-568.4911973483095,-6513.181833174978
COSMOS 2251 DEB,34885,2237.084970632251,-1576.719767757345,6546.517587452166
COSMOS 2251 DEB,34908,-5220.921359710925,-4617.882253311304,-1706.3147090594616
COSMOS 2251 DEB,34909,-2640.690733763135,-6409.790388480111,-664.517017387443
COSMOS 2251 DEB,34910,-7347.891334163327,1697.8050291446934,1304.0618203328697
COSMOS 2251 DEB,34911,-2028.827824523886,-6266.870419275825,2483.851567820235
COSMOS 2251 DEB,34913,-978.8992904801345,5022.634209958158,5007.9171447280805
COSMOS 2251 DEB,34918,-5018.118864159044,4156.948966323945,-2683.825581537245
COSMOS 2251 DEB,34924,624.2423678759274,6754.517544705413,-2104.977564856652
COSMOS 2251 DEB,34944,-1399.572653972476,-6583.941557363264,2314.033869325111
COSMOS 2251 DEB,34946,681.554097587035,-2266.636034506602,-6692.961717151976
COSMOS 2251 DEB,34949,-1937.217392046408,6463.7209839131665,2139.9783942946383
COSMOS 2251 DEB,34953,-5832.912548640932,-3264.6263360499465,-2283.860388565619
COSMOS 2251 DEB,34955,-3743.665597678793,-1192.5844516769248,-5686.070205177123
COSMOS 2251 DEB,34962,1776.1856149920209,2656.6850740232303,-6348.204391368989
COSMOS 2251 DEB,34963,2486.5147202331727,5024.009459913181,4384.244606029325
COSMOS 2251 DEB,34964,-4053.3091246509016,350.0757758807751,5968.8666463935715
COSMOS 2251 DEB,34965,5214.370715160564,-4023.318656412891,-2634.080666801155
COSMOS 2251 DEB,34967,2120.918789311113,4293.759004463079,5284.102271847618
COSMOS 2251 DEB,34968,-3134.2734796123664,-4118.82244819756,-4738.390787003838
COSMOS 2251 DEB,34969,3170.5874660772884,4310.416439145547,4744.182382778539
COSMOS 2251 DEB,34971,1648.4052566427745,-6784.06692722282,-1354.9643561686678
COSMOS 2251 DEB,34972,-5193.139537840805,-4673.708087485746,-457.0984969374581
COSMOS 2251 DEB,34976,1008.6232101927693,2219.9850947308296,6595.24431420835
COSMOS 2251 DEB,34979,-350.26809540498994,4698.182237108044,-5162.3232253186925
COSMOS 2251 DEB,34990,-506.1430571254108,5597.700717923518,-4384.093814458825
COSMOS 2251 DEB,34997,-5160.951094851685,3696.5943295410934,-3118.6885559029397
COSMOS 2251 DEB,34998,-6792.5213555178225,1183.197081408666,1731.987723889579
COSMOS 2251 DEB,35012,383.724527838508,-3978.5003284211334,5887.891924648164
COSMOS 2251 DEB,35014,-2910.8646211093183,255.57955358049765,6357.608627638653
COSMOS 2251 DEB,35015,-881.6488811752145,-4660.771105823886,5222.645937891866
COSMOS 2251 DEB,35016,825.0211890895297,2166.1140950282256,6746.71579447828
COSMOS 2251 DEB,35018,-6745.370773146015,2279.326155592438,716.2776767325023
COSMOS 2251 DEB,35020,5902.806029077474,2739.3044006887576,-2674.225386421277
COSMOS 2251 DEB,35022,-5491.741693008336,4421.753787366412,240.66360163595226
COSMOS 2251 DEB,35023,83.66809038255515,-1930.0828272657006,6672.0408625638765
COSMOS 2251 DEB,35025,3461.759846012513,1948.2967550764863,-5737.207987323399
COSMOS 2251 DEB,35026,-5229.031501291785,2352.0643567994134,-4281.0628882048
COSMOS 2251 DEB,35028,-528.4044407403948,7119.315038315094,-259.8276951807129
COSMOS 2251 DEB,35031,-329.0468256257223,-6811.932580927568,-2090.39474365361
COSMOS 2251 DEB,35032,-777.8221007994291,1902.0636858729154,6748.797115155346
COSMOS 2251 DEB,35033,-1306.6276130695542,-1964.3131700366437,6697.809610963585
COSMOS 2251 DEB,35038,1070.582519488772,5221.825787743754,4717.485299036451
COSMOS 2251 DEB,35043,631.4105948658492,2566.4297863270895,6486.221559573385
COSMOS 2251 DEB,35045,118.42555146571185,-6040.901132293682,-4002.8098465550734
COSMOS 2251 DEB,35060,-2276.1433058091698,-1109.0156041035664,-6658.8125489206195
COSMOS 2251 DEB,35061,1129.6134221726154,-4655.932318830305,-5146.924861633817
COSMOS 2251 DEB,35062,-2120.1939558312847,6325.64722714874,-2695.07960708422
COSMOS 2251 DEB,35065,1242.9347487713974,2550.148096926948,-6519.712567330809
COSMOS 2251 DEB,35071,5732.246507034057,-3953.96089750478,-230.02320230717493
COSMOS 2251 DEB,35073,-1467.5287423571733,5007.027135540288,4492.3467320251775
